Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1957,50,RL,78,10496,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,1040,GasA,Ex,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,1,2007,WD ,Normal,143000
236,30,RL,85,10625,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,108,Unf,0,350,458,GasA,Fa,N,SBrkr,835,0,0,835,0,0,1,0,2,1,TA,5,Typ,0,NA,Basment,1920,Unf,1,366,Fa,TA,Y,0,0,77,0,0,0,NA,NA,Shed,400,5,2010,COD,Abnorml,83000
2261,20,RL,42,10331,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,215,BLQ,80,970,1265,GasA,Gd,Y,SBrkr,1240,0,0,1240,0,1,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1985,Unf,2,528,TA,TA,Y,232,0,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,174000
2808,60,RL,89,11645,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2004,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,196500
1037,20,RL,63,7560,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,No,Rec,119,ALQ,613,132,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1977,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,123000
17,50,RL,152,12134,Pave,NA,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,NA,Basment,1988,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,NA,NA,NA,0,6,2010,WD ,Normal,164000
2612,20,RL,80,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104,TA,TA,CBlock,TA,TA,No,Rec,913,Unf,0,400,1313,GasA,TA,Y,SBrkr,1773,0,0,1773,1,0,2,0,3,1,TA,6,Min2,2,TA,Attchd,1961,RFn,2,418,TA,TA,Y,355,98,0,0,144,0,NA,NA,NA,0,8,2006,WD ,Normal,183000
1619,120,RL,41,5330,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196,Unf,0,298,1494,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,0,NA,Attchd,2000,RFn,2,499,TA,TA,Y,96,48,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,251000
760,85,RM,86,5160,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,4,6,1923,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,Gd,Fa,Av,BLQ,749,Rec,63,46,858,GasA,TA,Y,SBrkr,892,0,0,892,1,0,1,0,1,1,Gd,5,Min2,0,NA,NA,,NA,0,0,NA,NA,N,0,0,105,0,160,0,NA,NA,NA,0,7,2009,COD,Abnorml,70000
215,190,RH,60,6048,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,736,Unf,0,120,856,GasA,Gd,Y,SBrkr,936,744,0,1680,1,0,2,0,2,2,TA,7,Typ,1,Gd,Detchd,1910,Unf,2,450,TA,Fa,P,56,144,0,0,0,0,NA,NA,NA,0,6,2010,COD,Normal,114900
2734,75,RL,60,19800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Rec,425,Unf,0,1411,1836,GasA,Gd,Y,SBrkr,1836,1836,0,3672,0,0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,1993,Unf,2,836,TA,TA,Y,684,80,32,0,0,0,NA,NA,NA,0,12,2006,WD ,Normal,415000
305,50,C (all),60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,TA,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1980,RFn,2,528,TA,TA,Y,30,0,164,0,0,0,NA,NA,NA,0,4,2010,COD,Abnorml,68400
680,50,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,180,BLQ,352,676,1208,GasA,Gd,Y,FuseA,1136,768,0,1904,1,0,1,1,3,1,TA,7,Min1,0,NA,Attchd,1950,Unf,1,240,TA,TA,Y,0,0,168,0,0,0,NA,GdPrv,NA,0,5,2009,WD ,Normal,138000
466,60,RL,57,8918,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,745,745,GasA,Ex,Y,SBrkr,745,745,0,1490,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,392,TA,TA,Y,36,20,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,167800
1961,20,RL,70,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,0,422,1010,GasA,Ex,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,TA,6,Typ,0,NA,Attchd,1960,RFn,1,254,TA,TA,Y,0,16,0,0,0,0,NA,MnWw,NA,0,4,2007,WD ,Family,135000
767,70,RH,54,6629,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,551,Unf,0,121,672,GasA,TA,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1930,Unf,1,300,TA,TA,Y,147,0,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,103600
2647,70,RM,42,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,Unf,0,738,738,GasA,Gd,Y,FuseA,714,662,0,1376,0,0,1,0,2,1,TA,7,Typ,0,NA,Detchd,1930,Unf,1,216,TA,TA,N,0,0,104,0,225,0,NA,NA,NA,0,3,2006,WD ,Normal,96900
2764,20,RL,80,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0,TA,Fa,CBlock,Gd,Fa,No,LwQ,853,Unf,0,535,1388,GasA,Gd,Y,SBrkr,1388,0,0,1388,1,0,2,0,3,1,TA,6,Typ,1,Po,Attchd,1968,RFn,2,522,TA,TA,Y,0,58,0,0,0,0,NA,NA,NA,0,7,2006,COD,Abnorml,158900
598,85,RL,,16500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509,TA,TA,CBlock,Gd,TA,Av,GLQ,962,Unf,0,270,1232,GasA,Fa,Y,SBrkr,1320,0,0,1320,0,1,2,0,3,1,TA,5,Typ,1,Gd,Attchd,1971,RFn,2,495,TA,TA,Y,0,20,0,0,0,0,NA,NA,NA,0,5,2009,WD ,Normal,172500
2242,120,RM,59,5568,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,473,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,GasA,Gd,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,Fin,2,495,TA,TA,Y,123,0,0,0,153,0,NA,NA,NA,0,10,2007,New,Partial,375000
493,60,RL,,8755,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298,Gd,TA,PConc,Gd,TA,No,ALQ,772,Unf,0,220,992,GasA,Ex,Y,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,Typ,1,TA,BuiltIn,1999,RFn,2,390,TA,TA,Y,0,0,0,168,0,0,NA,GdPrv,NA,0,6,2009,WD ,Normal,214000
1908,70,RL,79,9480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,0,342,728,GasA,Ex,Y,SBrkr,888,756,0,1644,0,0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942,Unf,1,312,TA,TA,Y,168,0,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal,146500
2923,20,RL,,8885,Pave,NA,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,GasA,TA,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1983,Unf,2,484,TA,TA,Y,164,0,0,0,0,0,NA,MnPrv,NA,0,6,2006,WD ,Normal,131000
1972,30,RM,60,6978,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,850,850,GasA,TA,Y,SBrkr,960,0,0,960,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1981,RFn,2,576,TA,TA,Y,0,0,116,0,0,0,NA,NA,NA,0,4,2007,WD ,Normal,103000
2389,60,RL,103,12867,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,,,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1209,1209,GasA,Ex,Y,SBrkr,1209,1044,0,2253,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005,Fin,2,575,TA,TA,Y,243,142,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,344133
1710,60,RL,,12568,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246,Gd,TA,PConc,Ex,TA,Av,GLQ,669,Unf,0,226,895,GasA,Ex,Y,SBrkr,895,923,0,1818,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007,Fin,3,774,TA,TA,Y,196,104,0,0,0,0,NA,NA,NA,0,8,2007,New,Partial,281500
256,80,RL,80,8816,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1971,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2010,WD ,Normal,155000
2696,90,RL,120,11136,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1921,1921,GasA,TA,Y,SBrkr,1921,0,0,1921,0,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1964,Unf,2,576,TA,TA,Y,0,180,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,150000
2139,20,RL,70,7700,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,138,Rec,468,276,882,GasA,TA,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1980,Unf,2,461,TA,TA,Y,96,0,0,0,0,0,NA,MnPrv,NA,0,3,2007,WD ,Normal,112500
1778,20,RL,76,10612,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248,Gd,TA,PConc,Gd,TA,Mn,GLQ,28,Unf,0,1496,1524,GasA,Gd,Y,SBrkr,1534,0,0,1534,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,Fin,2,484,TA,TA,Y,168,46,0,0,0,0,NA,NA,NA,0,1,2007,WD ,Family,215000
814,90,RL,64,7040,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,BrkFace,216,TA,TA,CBlock,Gd,TA,Av,GLQ,1094,Unf,0,0,1094,GasA,TA,Y,SBrkr,1229,0,0,1229,2,0,0,2,2,2,Gd,6,Typ,2,TA,Detchd,1979,Unf,2,672,TA,TA,Y,120,0,0,0,0,0,NA,NA,NA,0,6,2009,WD ,Alloca,148325
1428,80,RL,,11454,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302,Gd,TA,PConc,Gd,TA,Gd,GLQ,770,Unf,0,631,1401,GasA,Ex,Y,SBrkr,1511,0,0,1511,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1995,Fin,3,811,TA,TA,Y,168,42,0,0,0,0,NA,NA,NA,0,2,2008,WD ,Normal,225000
2183,90,RL,52,8741,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1195,1195,GasA,TA,N,SBrkr,1195,0,0,1195,0,0,2,0,4,2,TA,8,Typ,0,NA,NA,,NA,0,0,NA,NA,N,118,0,0,0,0,0,NA,GdWo,NA,0,7,2007,WD ,Abnorml,98500
1144,60,RL,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,472,Unf,0,355,827,GasA,Ex,Y,SBrkr,827,850,0,1677,1,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2001,RFn,2,627,TA,TA,Y,0,68,0,0,0,0,NA,NA,NA,0,9,2008,WD ,Normal,190500
168,20,RL,80,9760,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218,TA,TA,CBlock,TA,TA,Gd,BLQ,717,LwQ,263,415,1395,GasA,TA,Y,SBrkr,1395,0,0,1395,1,0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963,RFn,2,440,TA,TA,Y,657,0,113,0,240,0,NA,NA,NA,0,5,2010,WD ,Normal,192000
59,60,RL,,9505,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001,Fin,2,434,TA,TA,Y,144,48,0,0,0,0,NA,NA,NA,0,5,2010,WD ,Normal,222500
1517,50,RL,60,8400,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,0,758,1181,GasA,Fa,Y,SBrkr,1390,304,0,1694,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925,Unf,2,576,TA,TA,Y,342,0,128,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,136500
2768,20,RL,,8685,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,846,Unf,0,579,1425,GasA,Ex,Y,SBrkr,1425,0,0,1425,1,0,2,0,3,1,TA,5,Typ,0,NA,Attchd,1998,RFn,2,591,TA,TA,Y,0,130,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,193000
893,180,RM,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,TA,TA,Wood,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,0,NA,Basment,2005,Fin,2,525,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,4,2009,WD ,Normal,145500
1381,20,RL,57,9764,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Gd,5,Typ,0,NA,Attchd,1967,RFn,2,450,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,130000
2747,60,RL,133,11003,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1308,1308,GasA,Ex,Y,SBrkr,1308,568,0,1876,0,0,2,1,3,1,Gd,7,Typ,0,NA,BuiltIn,2005,RFn,3,848,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,229800
2393,60,RL,86,11065,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1085,1085,GasA,Ex,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2006,Fin,3,753,TA,TA,Y,177,74,0,0,0,0,NA,NA,NA,0,10,2006,New,Partial,281000
79,120,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,744,GasA,TA,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1984,Unf,1,264,TA,TA,Y,353,0,0,0,90,0,NA,MnPrv,NA,0,2,2010,WD ,Normal,125000
2455,20,RL,73,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2005,RFn,3,834,TA,TA,Y,208,59,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,232000
1527,70,RL,54,7609,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0,Gd,Gd,PConc,Fa,TA,No,ALQ,406,Unf,0,392,798,GasA,Ex,Y,SBrkr,798,714,0,1512,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925,Unf,1,180,TA,TA,P,85,16,41,0,0,0,NA,GdPrv,NA,0,6,2008,WD ,Normal,231000
2497,60,RL,105,11025,Pave,NA,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692,Gd,TA,PConc,Ex,TA,Gd,GLQ,1118,Unf,0,216,1334,GasA,Ex,Y,SBrkr,1520,1306,0,2826,1,0,2,1,3,1,Gd,9,Typ,3,TA,Attchd,1992,RFn,3,888,TA,TA,Y,177,208,186,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,334000
854,20,RL,,16269,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,BrkTil,Gd,TA,Av,GLQ,625,Unf,0,282,907,GasA,TA,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1978,Unf,1,343,TA,TA,Y,72,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD ,Normal,140000
1896,20,RL,75,7388,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,405,Unf,0,658,1063,GasA,Gd,Y,SBrkr,1327,0,0,1327,1,0,1,0,3,1,Gd,7,Typ,0,NA,Detchd,1974,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,150750
1987,30,RM,60,8520,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,968,968,GasA,TA,Y,SBrkr,968,0,0,968,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1935,Unf,2,480,Fa,TA,N,0,0,184,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,100000
257,85,RL,82,11105,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Fa,Av,GLQ,870,Unf,0,0,870,GasA,Gd,Y,SBrkr,965,0,0,965,1,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1998,Unf,2,580,Gd,TA,Y,71,0,0,0,0,0,NA,GdPrv,NA,0,7,2010,WD ,Normal,159000
2300,20,RL,63,10712,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,212,Unf,0,762,974,GasA,TA,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,TA,5,Typ,0,NA,NA,,NA,0,0,NA,NA,Y,0,28,0,0,0,0,NA,MnPrv,NA,0,9,2007,Oth,Abnorml,93500
2843,50,RL,60,8400,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940,Unf,1,240,TA,TA,Y,0,0,108,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,140000
